soal,jawaban,nilai,tipe
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,jika kita berpikir baik maka kita akan sehat ,13.333333333333334,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,- ,1.0,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,tidak berfikir dengan negatif ,10.666666666666666,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,"sangat berhubungan, karena hidup sehat dimulai dari fikiran yang sehat pula ",21.0,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,dengan kita terus berpikir positif kita bisa belajar hidup sehat ,25.666666666666668,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,Salah satu cara untuk menjadi hidup sehat adalah dengan selalu menjaga pola pikir agar selalu positif karena jika fikiran resah atau gelisah juga membuat beban fikiran bertambah berat ,28.0,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,harus berfikir positif ,20.0,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,mempengaruhi cara pandang yang menganggap pola hidup positif terlalu membosankan ,20.0,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,"olahraga, fitnes, makan makanan yang begizi ",10.0,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,1. selalu olahraga teratur 2. makan makanan yang sehat ,10.0,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,pokok ngopi sek ,1.0,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,"Dari penelitian-penelitian efek pikiran positif terhadap gen yang menjadi sumber utama pertumbuhan dan fungsi sel, maka dapat ditarik satu pengetahuan baru yakni emosi positif dapat memicu tombol genetik. Jika tubuh dapat direpresentasikan sebagai sistem yang terdiri dari mental/batin/pikiran dan tubuh/fisik/DNA, maka antara tubuh dan batin akan memiliki hubungan saling terkait (dependence relationship). Untuk manusia secara umum, maka ketika mentalnya bermasalah (stress, tegang, takut), maka fisiknya pun akan terganggu. Fisiknya akan mudah terserang penyakit dan bibit penyakit. Begitu juga sebaliknya, jika seseorang mengalami penderitaan fisik, maka hal tersebut dapat mempengaruhi batin atau mentalnya. ",28.333333333333332,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,dengan berfikir positif biasa mempengaruhi pemikiran seseorang dimana ketika pemikiran seseorang tersebut baik (positfi) akan berpengaruh pada kualitas hidup yang sehat ,22.333333333333332,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,"jika seseorang selalu berpikiran positif, maka kemungkinan untuk menjaga kesehatan tubuh lebih besar. Dengan demikian orang yang selalu berpikiran positif, akan terlihat lebih sehat dan jarang terkena penyakit. ",25.333333333333332,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,bila kita berfikir positif maka hal hal yang kita lakukan akan menjadi positif. dan pola hidup kita menjadi sehat dikarenakan sikap dalam mengambil tindakan menjadi lebih jernih ,25.0,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,berfikir positif adalah cara hidup sehat bagi manusia ,12.666666666666666,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,dengan berpikir positif kita menjadi lebih optimis dalam menjalani hidup dan tidak mudah berputus asa sehingga kehidupan menjadi lebih bermakna. ,23.333333333333332,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,"Makan makanan yang membuat tubuh sehat, melakukan kegiatan yang membuat tubuh sehat, memikirkan hal hal yang positif, berbicara hal hal yang positif, mendengar hal hal positif. ",28.0,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,"Membiasakan diri dengan rutin berolahraga, makan makanan bergizi, kurangi makan makanan berlemak. ",20.333333333333332,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,dengan berolahraga menjaga pola makan ,11.666666666666666,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,ketika kita selalu berfikiran positif maka secara otomatis tubuh kita akan ikut menjadi lebih sehat. ,23.333333333333332,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,berfikir positif dapat mengeluarkan energi positif ,21.0,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,Berfikir positif dapat menyebabkan hidup yang sehat. Karena pikiran tidak terfosir memikirkan hal-hal yang tidak di inginkan. ,26.0,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,"Karena orang-orang sukses adalah orang-orang yang memiliki pola pikir positif, maka untuk masuk dan dapat diterima dengan respon positif, Anda harus positif pula. Orang-orang yang berpikir positif adalah pribadi yang tidak pernah ngotot mempertahankan pendapatnya sendiri, berani mengakui kekurangan, kesalahan dan kelemahannya. Dan orang-orang yang selalu optimis, memiliki daya tahan mental dan tidak pernah larut dalam keputusasaan. Pameo lama mengatakan : Dalam tubuh yang sehat terdapat jiwa yang sehat ",40.0,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,hgfguisehufeigfiuegfeiu ,1.0,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,"Menciptakan pola pikir positif dapat mengarah pada kesehatan yang lebih baik, membantu Anda hidup sehat, dan membantu Anda menarik kesuksesan dan kesempatan, dan bahkan cinta ke dalam hidup Anda. ",21.0,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,"Berpikiran positif akan memberikan dampak yang luar biasa yaitu: - Terhindar dari stres, dengan mengontrol hidup dan pikiran kita untuk selalu berpikiran positif maka hidup kita akan menjadi lebih rileks dan terhindar dari stres. - Tubuh menjadi lebih sehat, berpikiran positif sangat berkaitan erat dengan kesehatan karena rasa takut, cemas, iri, cemburu dan masalah buruk lainnya membuat metabolisme tubuh menjadi terganggu sehingga mengakibatkan timbulnya penyakit. - Lebih percaya diri, saat kita berpikiran positif maka pikiran-pikiran buruk akan lebih mudah kita singkirkan sehingga kita menjadi lebih optimis dan percaya diri. - Lebih mudah untuk sukses, jika kita selalu berpikiran positif dalam menghadapi suatu keadaan maka pikiran kita lebih mudah untuk menimbang baik buruknya keputusan yang kita ambil sehingga kita lebih bijak dan memberikan solusi yang tepat dan untuk masa depan maka hidup kita akan menjadi lebih sukses dan berhasil. - Lebih fokus, saat kita mengerjakan sesuatu dengan selalu berpikiran positif maka pikiran kita menjadi lebih jernih sehingga akan lebih mudah fokus dalam mengerjakan sesuatu sehingga hidup kita lebih terorganisir dan manfaatnya kita bisa lebih mudah mengatur waktu dalam hidup kita. - Lebih berani, saat kita berpikiran positif maka kita akan mengubah pikiran-pikiran yang dapat melemahkan hidup kita menjadi sesuatu hal yang positif sehingga lebih berani saat menghadapi sesuatu. - Lebih banyak teman, saat kita selalu berpikiran positif maka secara otomatis keluarga dan teman-teman kita akan lebih senang berada dekat dengan kita dan membuat kita mempunyai banyak teman dan sahabat yang menyayangi kita. - Hidup akan lebih bahagia, berpikiran positif membuat kita selalu bisa bergembira, senang, tertawa bahkan bisa membantu orang-orang disekitar kita yang sedang mengalami persoalan dan tentunya hidup kita menjadi lebih berarti baik bagi diri sendiri, keluarga maupun teman-teman disekeliling kita. ",63.333333333333336,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,selalu berifikir positif di segala situasi apapun ,8.333333333333334,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,agar kita menjadi pribadi yang potif yg memiliki Jiwa dan Raga yang Lebih Sehat dan memiliki prestasi ,12.0,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,"hubungan berfikur positif dengan hidup sehat adalah jika kita berfikir positif maka kita bisa terhindar dari setres, emosi, dan selain itu bisa membuat umur kita panjang ",40.0,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,jika kita berpikir positif maka akan terhindar dari stres dan umur yang panjang ,28.333333333333332,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,dapat menjaga segala macam penyakit. ,5.666666666666667,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,"mengelola stress dengan baik, jiwa dan raga lebih sehat, mengatasi masalah dengan tepat, hidup lebih terarah. kenapa bisa begitu,, karena dalam tubuh yang sehat terdapat jiwa yang kuat. ",25.666666666666668,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,Berfikir positif sangat berhubungan dengan pola hidup sehat karena dari berfikir yang positif akan bisa menjadikan hidup yang sehat karena tidak terjadi beban fikiran. ,39.666666666666664,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,berfikir positif terhadap pola hidup sehat yaitu dalam pikiran yang positif akan menimbulkan sikap untuk memiliki pola hidup sehat sebaliknya jika pikiran negatif pasti memilih pola hidup yang tidak sehat ,40.666666666666664,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,-lebih berprestasi -jiwa dan raga lebih sehat -Memiliki Banyak Teman -Mengatasi Masalah dengan Tepat -Terhindar dari Ceroboh -Hidup Lebih Terarah -Hubungan Keluarga dan Pasangan yang Harmonis -Menjadi Pribadi Pemberani -Menjadi Diri Sendiri -Pribadi yang Pantang Menyerah -Memiliki Sikap Lapang Dada ,27.666666666666668,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,menghindari pemikiran yg bersifat negatif ,6.666666666666667,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,bila kita berpikir selalu positif tubuh kita akan merespon dengan perilaku dan pola hidup kita menjadi sehat ,24.0,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,"pikiran positif dapat memberi sugesti yang baik pada tubuh, sehingga tubuhpun dapat menjalani pola hidup sehat ",26.0,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,secara psikologi berfikir positif mampu meningkatkan kepercayaan diri yang akan berakibat baik pada sistem kekebalan tubuh. sehingga pola hidup sehat akan terjaga karena fikiran yang selalu positif dan tidak cenderung pada suatu hal negatif. ,46.0,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,positive thinking ,1.0,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,membuat kita berfikiran jernih dan sehat ,8.333333333333334,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,bila berfikir positif sadar atau tidak sadar pola hidup kita akan sehat. hal ini sangat berhubungan karena bila pikiran sehat maka bila akan melakukan sesuai akan secara hati-hati dan tidak asal ambil keputusan ,22.333333333333332,train
